7,According
7,Gran
7,company
7,plans
7,move
7,production
7,Russia
7,company
7,growing
7,Technopolis
7,plans
7,develop
7,stages
7,area
7,less
7,square
7,meters
7,order
7,host
7,companies
7,working
7,computer
7,technologies
7,telecommunications
7,statement
7,said
1,international
1,electronic
1,industry
1,company
1,Elcoteq
1,laid
1,tens
1,employees
1,Tallinn
1,facility
1,contrary
1,earlier
1,layoffs
1,company
1,contracted
1,ranks
1,office
1,workers
1,daily
1,Postimees
1,reported
10,new
10,production
10,plant
10,company
10,increase
10,capacity
10,meet
10,expected
10,increase
10,demand
10,improve
10,use
10,raw
10,materials
10,therefore
10,increase
10,production
10,profitability
10,According
10,company
10,updated
10,strategy
10,years
10,Basware
10,targets
10,longterm
10,net
10,sales
10,growth
10,range
10,operating
10,profit
10,margin
10,net
10,sales
10,FINANCING
10,OF
10,ASPOCOMP
10,S
10,GROWTH
10,Aspocomp
10,aggressively
10,pursuing
10,growth
10,strategy
10,increasingly
10,focusing
10,technologically
10,demanding
10,HDI
10,printed
10,circuit
10,boards
10,PCBs
10,last
10,quarter
10,Componenta
10,net
10,sales
10,doubled
10,EURm
10,EURm
10,period
10,year
10,earlier
10,moved
10,pretax
10,profit
10,pretax
10,loss
10,EURm
10,third
10,quarter
10,net
10,sales
10,increased
10,EUR
10,mn
10,operating
10,profit
10,EUR
10,mn
10,Operating
10,profit
10,rose
10,EUR
10,mn
10,EUR
10,mn
10,corresponding
10,period
10,representing
10,net
10,sales
10,Operating
10,profit
10,totalled
10,EUR
10,mn
10,EUR
10,mn
10,representing
10,net
10,sales
10,TeliaSonera
10,TLSN
10,said
10,offer
10,line
10,strategy
10,increase
10,ownership
10,core
10,business
10,holdings
10,strengthen
10,Eesti
10,Telekom
10,offering
10,customers
10,STORA
10,ENSO
10,NORSKE
10,SKOG
10,MREAL
10,UPMKYMMENE
10,Credit
10,Suisse
10,First
10,Boston
10,CFSB
10,raised
10,fair
10,value
10,shares
10,largest
10,Nordic
10,forestry
10,groups
10,purchase
10,agreement
10,tons
10,gasoline
10,delivery
10,Hamina
10,terminal
10,Finland
10,signed
10,Neste
10,Oil
10,OYj
10,average
10,Platts
10,index
10,September
10,US
10,dollars
10,month
10,Finnish
10,Talentum
10,reports
10,operating
10,profit
10,increased
10,EUR
10,mn
10,EUR
10,mn
10,net
10,sales
10,totaled
10,EUR
10,mn
10,EUR
10,mn
10,Clothing
10,retail
10,chain
10,SeppÆlÆ
10,sales
10,increased
10,EUR
10,mn
10,operating
10,profit
10,rose
10,EUR
10,mn
10,EUR
10,mn
10,Consolidated
10,net
10,sales
10,increased
10,reach
10,EUR
10,operating
10,profit
10,amounted
10,EUR
10,compared
10,loss
10,EUR
10,prior
10,year
10,period
10,Foundries
10,division
10,reports
10,sales
10,increased
10,EUR
10,mn
10,EUR
10,mn
10,corresponding
10,period
10,sales
10,Machine
10,Shop
10,division
10,increased
10,EUR
10,mn
10,EUR
10,mn
10,corresponding
10,period
10,HELSINKI
10,AFX
10,Shares
10,closed
10,higher
10,led
10,Nokia
10,announced
10,plans
10,team
10,Sanyo
10,manufacture
10,G
10,handsets
10,Nokian
10,Tyres
10,fourthquarter
10,earnings
10,report
10,beat
10,analysts
10,expectations
10,dealers
10,said
10,Incap
10,Contract
10,Manufacturing
10,Services
10,Pvt
10,Ltd
10,subsidiary
10,Incap
10,Corporation
10,Finland
10,plans
10,double
10,revenues
10,board
10,directors
10,propose
10,dividend
10,EUR
10,share
10,EUR
10,share
10,paid
10,Lifetree
10,founded
10,revenues
10,risen
10,average
10,margins
10,late
10,Filippova
10,A
10,trilateral
10,agreement
10,investment
10,construction
10,technology
10,park
10,St
10,Petersburg
10,signed
10,course
10,forum
10,Days
10,Russian
10,Economy
10,opened
10,Helsinki
10,today
10,MegaFon
10,subscriber
10,base
10,increased
10,users
10,December
10,market
10,share
10,number
10,customers
10,amounted
10,late
10,late
10,according
10,TeliaSonera
10,estimates
10,Net
10,income
10,life
10,insurance
10,doubled
10,EUR
10,mn
10,EUR
10,mn
10,net
10,income
10,nonlife
10,insurance
10,rose
10,EUR
10,mn
10,EUR
10,mn
10,corresponding
10,period
10,Net
10,sales
10,increased
10,EUR
10,EUR
10,pretax
10,profit
10,rose
10,EUR
10,EUR
10,USD
10,Net
10,sales
10,surged
10,EUR
10,Teleste
10,said
10,EUR
10,sales
10,came
10,acquisitions
10,made
10,Nordea
10,Group
10,operating
10,profit
10,increased
10,percent
10,yearonyear
10,euros
10,total
10,revenue
10,percent
10,euros
10,Operating
10,profit
10,ninemonth
10,period
10,increased
10,EUR
10,net
10,sales
10,increased
10,EUR
10,compared
10,corresponding
10,period
10,Operating
10,profit
10,ninemonth
10,period
10,increased
10,EUR
10,net
10,sales
10,increased
10,EUR
10,compared
10,corresponding
10,period
10,Operating
10,profit
10,threemonth
10,period
10,increased
10,EUR
10,revenue
10,increased
10,EUR
10,compared
10,corresponding
10,period
10,Brazilian
10,unit
10,Finnish
10,security
10,solutions
10,provider
10,FSecure
10,signed
10,new
10,clients
10,last
10,year
10,online
10,news
10,source
10,Reseller
10,Web
10,quoted
10,division
10,commercial
10,director
10,Vladimir
10,Brando
10,saying
10,company
10,net
10,profit
10,rose
10,year
10,sales
10,euros
10,year
10,company
10,said
10,earlier
10,Lithuanian
10,beer
10,market
10,made
10,liters
10,January
10,rise
10,percent
10,yearearlier
10,figure
10,Lithuanian
10,Brewers
10,Association
10,reporting
10,citing
10,results
10,members
10,Viking
10,Line
10,cargo
10,revenue
10,increased
10,EUR
10,mn
10,cargo
10,volume
10,increased
10,cargo
10,units
10,fair
10,value
10,property
10,portfolio
10,doubled
10,result
10,Kapiteeli
10,acquisition
10,totalled
10,EUR
10,February
10,Finnish
10,media
10,company
10,Sanoma
